INDEX,targetlat,targetlon,GPSINDEX,GPS_TIME,Date_time,DATE_only,Source,RE_SIGHTING,RESIGHTING_no,SPECIES,groupid,RADIALDIST,ESTIMATEDA,ASPECTVALU,THEO,BINOC,photoid,LOWNUMBER,BESTNUMBER,HIGHNUMBER,CALVES,CUE,BEHAVIOUR,COMMENT,DATE,BUTTONREF,vardir,#_SUB_GR,#_ANIMAL,SPAC,CALF_ASSOC,LINE,SYN,MIL,DIST,BR,SH,LOG,TS,IC,TORPEDO,FLUKES,HB,PAIRED,RESIGHTING,TIME,year,vessel,focal_follow,interval,SEA_Land_no,,,,
635,38.579665,-27.249464,932314,7/21/15 12:54,7/21/15 12:54,7/21/15,sea,resighting,568,Gg,,155,235,295,0,0,0,,2,,0,,ST    ,,7/21/15 12:54,4855,0,1,2,1,0,2,1,0,0,0,,,,,,,,-1,6198,12:54:44,2015,orion,,,,,,,
636,38.579692,-27.25129,932437,7/21/15 12:56,7/21/15 12:56,7/21/15,sea,resighting,568,Gg,,151,235,305,-1,0,0,,2,,0,,ST    ,,7/21/15 12:56,4856,0,1,2,1,0,2,1,0,0,0,,,,,,,,-1,6199,12:56:49,2015,orion,,,,,,,
637,38.579456,-27.252781,932581,7/21/15 12:59,7/21/15 12:59,7/21/15,sea,resighting,568,Gg,,127,225,310,-1,0,0,,2,,0,,ST    ,,7/21/15 12:59,4857,0,1,2,1,0,2,1,0,0,0,,,,,,,,-1,6200,12:59:15,2015,orion,,,,,,,
638,38.579892,-27.254746,932745,7/21/15 13:02,7/21/15 13:02,7/21/15,sea,resighting,568,Gg,,115,250,305,0,0,0,,1,,0,,ST    ,ONLY DARK UP; ARCH OUT                                                                               ,7/21/15 13:02,4858,0,1,1,5,0,0,0,0,0,0,,,,,,,,0,6201,13:02:03,2015,orion,,,,,,,
639,38.57993,-27.256378,932878,7/21/15 13:04,7/21/15 13:04,7/21/15,sea,resighting,568,Gg,,146,250,310,-1,0,0,,2,,0,,ST    ,WHITE LEFT (wl)                                                                                      ,7/21/15 13:04,4859,0,1,2,1,0,2,1,0,0,0,,,,,,,,-1,6202,13:04:18,2015,orion,,,,,,,
640,38.580014,-27.257643,932996,7/21/15 13:06,7/21/15 13:06,7/21/15,sea,resighting,568,Gg,,115,250,310,0,0,0,,2,,0,,ST    ,,7/21/15 13:06,4860,0,1,2,1,0,2,1,0,0,0,,,,,,,,-1,6203,13:06:19,2015,orion,,,,,,,
641,38.579844,-27.259075,933122,7/21/15 13:08,7/21/15 13:08,7/21/15,sea,resighting,568,Gg,,112,225,300,-1,0,0,,2,,0,,ST    ,WL                                                                                                   ,7/21/15 13:08,4861,0,1,2,1,0,2,1,0,0,0,,,,,,,,-1,6204,13:08:28,2015,orion,,,,,,,
642,38.579886,-27.260585,933270,7/21/15 13:10,7/21/15 13:10,7/21/15,sea,resighting,568,Gg,,136,220,300,-1,0,0,,2,,0,,ST    ,WHITE FRONT RIGHT                                                                                    ,7/21/15 13:10,4862,0,1,2,2,0,0,0,0,0,0,,,,,,,,0,6205,13:10:58,2015,orion,,,,,,,
643,38.580046,-27.261389,933380,7/21/15 13:12,7/21/15 13:12,7/21/15,sea,resighting,568,Gg,,105,220,60,0,0,0,,2,,0,,ST    ,turn and rest                                                                                        ,7/21/15 13:12,4863,-1,1,2,3,0,0,0,50,0,0,,,,,,,,0,6206,13:12:49,2015,orion,,,,,,,
644,38.5797,-27.262173,933544,7/21/15 13:15,7/21/15 13:15,7/21/15,sea,resighting,568,Gg,,97,195,70,-1,0,0,,2,,0,,RE    ,hangs under surface                                                                                  ,7/21/15 13:15,4864,0,1,2,3,0,0,0,30,0,0,,,,,,,,0,6207,13:15:36,2015,orion,,,,,,,
645,38.580341,-27.260174,933729,7/21/15 13:18,7/21/15 13:18,7/21/15,sea,resighting,568,Gg,,190,50,300,0,0,0,,2,,0,,ST    ,not a good look by beh obs                                                                           ,7/21/15 13:18,4865,0,1,2,2,0,0,0,0,0,0,,,,,,,,0,6208,13:18:44,2015,orion,,,,,,,
646,38.580363,-27.260999,933835,7/21/15 13:20,7/21/15 13:20,7/21/15,sea,resighting,568,Gg,,135,340,320,0,0,0,,2,,0,,ST    ,,7/21/15 13:20,4866,0,1,2,3,0,2,1,0,0,0,,,,,,,,0,6209,13:20:32,2015,orion,,,,,,,
647,38.581218,-27.263687,934039,7/21/15 13:23,7/21/15 13:23,7/21/15,sea,resighting,568,Gg,,130,280,320,-1,0,0,,2,,0,,ST    ,,7/21/15 13:23,4867,0,1,2,2,0,2,0,0,0,0,,,,,,,,-1,6210,13:23:58,2015,orion,,,,,,,
648,38.581572,-27.26549,934209,7/21/15 13:26,7/21/15 13:26,7/21/15,sea,resighting,568,Gg,,135,280,305,0,0,0,,2,,0,,ST    ,wl consistent                                                                                        ,7/21/15 13:26,4868,0,1,2,2,0,2,1,0,0,,,,,,,,,-1,6211,13:26:52,2015,orion,,,,,,,
650,38.581487,-27.268163,934394,7/21/15 13:29,7/21/15 13:29,7/21/15,sea,resighting,568,Gg,,108,250,305,-1,0,0,,2,,0,,ST    ,,7/21/15 13:29,4870,0,1,2,2,0,2,1,0,0,0,,,,,,,,0,6213,13:29:59,2015,orion,,,,,,,
651,38.581238,-27.27035,934562,7/21/15 13:32,7/21/15 13:32,7/21/15,sea,resighting,568,Gg,,150,225,305,0,0,0,,2,,0,,ST    ,,7/21/15 13:32,4871,0,1,2,2,0,2,0,0,0,0,,,,,,,,-1,6214,13:32:49,2015,orion,,,,,,,
652,38.581857,-27.271707,934692,7/21/15 13:35,7/21/15 13:35,7/21/15,sea,resighting,568,Gg,,135,250,305,-1,0,0,,2,,0,,ST    ,WR                                                                                                   ,7/21/15 13:35,4872,0,1,2,2,0,2,0,0,0,0,,,,,,,,-1,6215,13:35:01,2015,orion,,,,,,,
653,38.582017,-27.272941,934844,7/21/15 13:37,7/21/15 13:37,7/21/15,sea,resighting,568,Gg,,118,245,310,-1,0,0,,2,,0,,ST    ,white front right; dark turned back                                                                  ,7/21/15 13:37,4873,0,1,2,3,0,0,0,100,0,0,,,,,,,,-1,6216,13:37:36,2015,orion,,,,,,,
654,38.582616,-27.273736,934988,7/21/15 13:40,7/21/15 13:40,7/21/15,sea,resighting,568,Gg,,93,260,0,0,0,0,,2,,0,,ST    ,WL                                                                                                   ,7/21/15 13:40,4874,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6217,13:40:02,2015,orion,,,,,,,
655,38.583132,-27.2749,935106,7/21/15 13:42,7/21/15 13:42,7/21/15,sea,resighting,568,Gg,,140,270,340,0,0,0,,2,,0,,ST    ,wl                                                                                                   ,7/21/15 13:42,4875,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6218,13:42:02,2015,orion,,,,,,,
656,38.583864,-27.277251,935315,7/21/15 13:45,7/21/15 13:45,7/21/15,sea,resighting,568,Gg,,150,270,320,0,0,0,,2,,0,,ST    ,whiteleft                                                                                            ,7/21/15 13:45,4876,0,1,2,2,0,2,0,0,0,0,,,,,,,,0,6219,13:45:34,2015,orion,,,,,,,
658,38.583342,-27.28054,935670,7/21/15 13:51,7/21/15 13:51,7/21/15,sea,resighting,568,Gg,,145,190,30,0,0,0,,2,,0,,RE    ,,7/21/15 13:51,4878,0,1,2,3,0,0,0,0,0,0,,,,,,,,0,6221,13:51:35,2015,orion,,,,,,,
659,38.583603,-27.280355,935846,7/21/15 13:54,7/21/15 13:54,7/21/15,sea,resighting,568,Gg,,94,140,40,-1,0,0,,2,,0,,RE    ,,7/21/15 13:54,4879,-1,1,2,2,0,0,0,0,0,0,,,,,,,,0,6222,13:54:35,2015,orion,,,,,,,
660,38.5843,-27.280383,936018,7/21/15 13:57,7/21/15 13:57,7/21/15,sea,resighting,568,Gg,,149,45,5,0,0,0,,2,,0,,ST    ,,7/21/15 13:57,4880,-1,1,2,2,0,0,0,0,0,0,,,,,,,,0,6223,13:57:29,2015,orion,,,,,,,
661,38.585232,-27.281051,936180,7/21/15 14:00,7/21/15 14:00,7/21/15,sea,resighting,568,Gg,,145,50,350,0,0,0,,2,,0,,RE    ,,7/21/15 14:00,4881,0,1,2,2,0,2,1,0,0,0,0,,,,,,,0,6224,14:00:14,2015,orion,,,,,,,
662,38.585918,-27.281716,936345,7/21/15 14:03,7/21/15 14:03,7/21/15,sea,resighting,568,Gg,,150,45,25,0,0,0,,2,,0,,ST    ,,7/21/15 14:03,4882,0,,2,2,0,2,0,0,0,0,,,,,,,,0,6225,14:03:01,2015,orion,,,,,,,
663,38.585695,-27.283922,936448,7/21/15 14:04,7/21/15 14:04,7/21/15,sea,resighting,568,Gg,,1,0,0,0,0,0,,,,0,,,,7/21/15 14:04,4883,0,,,,0,,,,,,,,,,,,,0,6226,14:04:45,2015,orion,,,,,,,
664,38.586755,-27.282654,936529,7/21/15 14:06,7/21/15 14:06,7/21/15,sea,resighting,568,Gg,,140,60,20,0,0,0,,2,,0,,ST    ,,7/21/15 14:06,4884,0,1,2,2,0,2,1,0,0,0,,,,,,,,0,6227,14:06:07,2015,orion,,,,,,,
665,38.587419,-27.283035,936641,7/21/15 14:08,7/21/15 14:08,7/21/15,sea,resighting,568,Gg,,145,65,15,-1,0,0,,2,,0,,ST    ,,7/21/15 14:08,4885,0,1,2,2,0,2,1,0,0,0,,,,,,,,0,6228,14:08:02,2015,orion,,,,,,,
666,38.588192,-27.283919,936763,7/21/15 14:10,7/21/15 14:10,7/21/15,sea,resighting,568,Gg,,98,70,0,-1,0,0,,2,,0,,ST    ,wl                                                                                                   ,7/21/15 14:10,4886,0,1,2,2,0,2,0,0,0,0,,,,,,,,0,6229,14:10:05,2015,orion,,,,,,,
667,38.588915,-27.284454,936914,7/21/15 14:12,7/21/15 14:12,7/21/15,sea,resighting,568,Gg,,100,50,15,0,0,0,,2,,0,,ST    ,wl                                                                                                   ,7/21/15 14:12,4887,0,1,2,2,0,2,0,0,0,0,,,,,,,,0,6230,14:12:39,2015,orion,,,,,,,
668,38.59022,-27.285396,937114,7/21/15 14:16,7/21/15 14:16,7/21/15,sea,resighting,568,Gg,,135,20,1405,0,0,0,,,,0,,,,7/21/15 14:16,4888,0,,,,0,,,,,,,,,,,,,0,6231,14:16:02,2015,orion,,,,,,,
669,38.589531,-27.284575,937179,7/21/15 14:17,7/21/15 14:17,7/21/15,sea,resighting,568,Gg,,140,70,90,0,0,0,,2,,0,,ST    ,,7/21/15 14:17,4889,-1,1,2,2,0,0,0,0,0,0,,,,,,,,0,6232,14:17:08,2015,orion,,,,,,,
670,38.590666,-27.284872,937276,7/21/15 14:18,7/21/15 14:18,7/21/15,sea,resighting,568,Gg,,150,35,5,0,0,0,,2,,0,,ST    ,arcu out dark; focal 9hb                                                                             ,7/21/15 14:18,4890,0,1,2,2,0,2,0,0,0,0,,,,,,,9,0,6233,14:18:48,2015,orion,,,,,,,
671,38.591506,-27.285206,937370,7/21/15 14:20,7/21/15 14:20,7/21/15,sea,resighting,568,Gg,,175,30,340,-1,0,0,,2,,0,,ST    ,towards pb                                                                                           ,7/21/15 14:20,4891,0,1,2,2,0,0,0,0,0,0,,,,,,,,0,6234,14:20:23,2015,orion,,,,,,,
672,38.592281,-27.286017,937472,7/21/15 14:22,7/21/15 14:22,7/21/15,sea,resighting,568,Gg,,175,30,310,0,0,0,,1,,0,,NT    ,only dark seen; dives down close to atlantida; white not seen                                        ,7/21/15 14:22,4892,0,,,,0,,,,,,,,,,,,,0,6235,14:22:08,2015,orion,,,,,,,
674,38.592292,-27.286541,937533,7/21/15 14:23,7/21/15 14:23,7/21/15,sea,resighting,568,Gg,,124,40,110,0,0,0,,2,,0,,ST    ,around pb source                                                                                     ,7/21/15 14:23,4893,0,1,2,2,0,,,,,,,,,,,,,0,6236,14:23:09,2015,orion,,,,,,,
673,38.592143,-27.28662,937594,7/21/15 14:24,7/21/15 14:24,7/21/15,sea,resighting,568,Gg,,124,65,340,0,0,0,,2,,0,,ST    ,"or away from source; prev appro; CLEAR APPROACH, CHECK OUT VESSEL                                    ",7/21/15 14:24,4894,0,1,2,3,0,0,0,50,0,0,,,,,,,,0,6237,14:24:12,2015,orion,,,,,,,
675,38.592439,-27.28717,937677,7/21/15 14:25,7/21/15 14:25,7/21/15,sea,resighting,568,Gg,,125,65,20,0,0,0,,2,,0,,,,7/21/15 14:25,4895,0,1,2,3,0,0,0,20,0,,,,,,,,,0,6238,14:25:36,2015,orion,,,,,,,
676,38.592922,-27.287211,937790,7/21/15 14:27,7/21/15 14:27,7/21/15,sea,resighting,568,Gg,,130,75,75,0,0,0,,2,,0,,RE    ,,7/21/15 14:27,4896,0,1,2,3,0,2,0,0,0,0,,,,,,,,0,6239,14:27:31,2015,orion,,,,,,,
677,38.593477,-27.28757,937911,7/21/15 14:29,7/21/15 14:29,7/21/15,sea,resighting,568,Gg,,140,75,100,0,0,0,,2,,0,,RE    ,,7/21/15 14:29,4897,0,1,2,3,0,2,0,0,0,0,,,,,,,,0,6240,14:29:34,2015,orion,,,,,,,
678,38.593808,-27.286354,938006,7/21/15 14:31,7/21/15 14:31,7/21/15,sea,resighting,568,Gg,,148,65,335,-1,0,0,,2,,0,,RE    ,,7/21/15 14:31,4898,-1,1,2,3,0,0,0,0,0,0,,,,,,,,0,6241,14:31:11,2015,orion,,,,,,,
679,38.593732,-27.28645,938214,7/21/15 14:34,7/21/15 14:34,7/21/15,sea,resighting,568,Gg,,150,95,95,0,0,0,,2,,0,,ST    ,FAST SURF OF FOCAL DIR EAST                                                                          ,7/21/15 14:34,4899,0,1,2,2,0,2,0,0,0,0,,,,,,,,0,6242,14:34:42,2015,orion,,,,,,,
680,38.594282,-27.285389,938349,7/21/15 14:36,7/21/15 14:37,7/21/15,sea,resighting,568,Gg,,160,80,200,0,0,0,,2,,0,,FT    ,,7/21/15 14:37,4900,0,1,2,1,0,2,1,0,0,0,,,,,,,,-1,6243,14:37:00,2015,orion,,,,,,,
681,38.594916,-27.28493,938465,7/21/15 14:38,7/21/15 14:38,7/21/15,sea,resighting,568,Gg,,160,85,355,0,0,0,,2,,0,,RE    ,,7/21/15 14:38,4901,-1,1,2,2,0,2,0,0,0,0,,,,,,,,0,6244,14:38:58,2015,orion,,,,,,,
682,38.595469,-27.285766,938605,7/21/15 14:41,7/21/15 14:41,7/21/15,sea,resighting,568,Gg,,150,90,30,0,0,0,,,,0,,ST    ,,7/21/15 14:41,4902,-1,,,3,0,2,0,0,0,0,,,,,,,,0,6245,14:41:21,2015,orion,,,,,,,
683,38.596005,-27.284107,938783,7/21/15 14:44,7/21/15 14:44,7/21/15,sea,resighting,568,Gg,,200,80,40,0,0,0,,2,,0,,ST    ,not seen nr 2 might be 2 far                                                                         ,7/21/15 14:44,4903,0,1,2,5,0,0,0,0,0,,,,,,,,,0,6246,14:44:22,2015,orion,,,,,,,
684,38.597019,-27.283419,938889,7/21/15 14:46,7/21/15 14:46,7/21/15,sea,resighting,568,Gg,,100,70,25,0,0,0,,2,,0,,RE    ,,7/21/15 14:46,4904,0,1,2,2,0,2,0,0,0,0,,,,,,,,-1,6247,14:46:09,2015,orion,,,,,,,
685,38.597101,-27.2822,939072,7/21/15 14:49,7/21/15 14:49,7/21/15,sea,resighting,568,Gg,,140,100,125,0,0,0,,2,,0,,RE    ,2nd not seen but prob still there                                                                    ,7/21/15 14:49,4905,-1,1,2,5,0,0,0,0,0,0,,,,,,,,0,6248,14:49:17,2015,orion,,,,,,,
686,38.597485,-27.281121,939200,7/21/15 14:51,7/21/15 14:51,7/21/15,sea,resighting,568,Gg,,111,135,90,-1,0,0,,2,,0,,RE    ,,7/21/15 14:51,4906,-1,1,2,3,0,2,0,0,0,0,,,,,,,,0,6249,14:51:28,2015,orion,,,,,,,
687,38.597806,-27.28002,939331,7/21/15 14:53,7/21/15 14:53,7/21/15,sea,resighting,568,Gg,,120,125,110,0,0,0,,2,,0,,RE    ,,7/21/15 14:53,4907,0,1,2,2,0,2,0,0,0,0,,,,,,,,0,6250,14:53:41,2015,orion,,,,,,,
688,38.597643,-27.278271,939503,7/21/15 14:56,7/21/15 14:56,7/21/15,sea,resighting,568,Gg,,130,130,110,0,0,0,,2,,0,,RE    ,1 fast surfacing                                                                                     ,7/21/15 14:56,4908,0,1,2,2,0,2,1,0,0,0,,,,,,,,-1,6251,14:56:36,2015,orion,,,,,,,
689,38.596583,-27.276066,939704,7/21/15 15:00,7/21/15 15:00,7/21/15,sea,resighting,568,Gg,,110,180,130,0,0,0,,2,,0,,RE    ,,7/21/15 15:00,4909,0,1,2,2,0,2,0,0,0,0,,,,,,,,-1,6252,15:00:01,2015,orion,,,,,,,
690,38.596196,-27.274948,939847,7/21/15 15:02,7/21/15 15:02,7/21/15,sea,resighting,568,Gg,,145,185,120,0,0,0,,2,,0,,RE    ,,7/21/15 15:02,4910,0,1,2,2,0,2,0,0,0,0,,,,,,,,0,6253,15:02:27,2015,orion,,,,,,,
691,38.595486,-27.273111,940057,7/21/15 15:05,7/21/15 15:06,7/21/15,sea,resighting,568,Gg,,175,175,130,0,0,0,,2,,0,,RE    ,,7/21/15 15:06,4911,0,1,2,3,0,2,0,0,0,0,,,,,,,,0,6254,15:06:00,2015,orion,,,,,,,
692,38.595114,-27.271833,940176,7/21/15 15:08,7/21/15 15:08,7/21/15,sea,resighting,568,Gg,,150,180,135,0,0,0,,2,,0,,RE    ,,7/21/15 15:08,4912,0,1,2,2,0,2,0,0,0,0,,,,,,,,0,6255,15:08:01,2015,orion,,,,,,,
693,38.594362,-27.270296,940344,7/21/15 15:10,7/21/15 15:10,7/21/15,sea,resighting,568,Gg,,150,200,120,-1,0,0,,2,,0,,RE    ,,7/21/15 15:10,4913,0,1,2,1,0,2,1,0,0,0,,,,,,,,-1,6256,15:10:52,2015,orion,,,,,,,
694,38.594007,-27.268614,940575,7/21/15 15:14,7/21/15 15:14,7/21/15,sea,resighting,568,Gg,,132,240,130,0,0,0,,2,,0,,RE    ,,7/21/15 15:14,4914,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6257,15:14:46,2015,orion,,,,,,,
695,38.593308,-27.267567,940697,7/21/15 15:16,7/21/15 15:16,7/21/15,sea,resighting,568,Gg,,160,225,130,0,0,0,,2,,0,,re    ,,7/21/15 15:16,4915,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6258,15:16:51,2015,orion,,,,,,,
696,38.593121,-27.266822,940812,7/21/15 15:18,7/21/15 15:18,7/21/15,sea,resighting,568,Gg,,150,240,120,0,0,0,,2,,0,,RE    ,,7/21/15 15:18,4916,0,1,2,1,0,2,0,0,0,0,,,,,,,,0,6259,15:18:47,2015,orion,,,,,,,
697,38.592146,-27.265507,940990,7/21/15 15:21,7/21/15 15:21,7/21/15,sea,resighting,568,Gg,,190,225,120,0,0,0,,2,,0,,RE    ,,7/21/15 15:21,4917,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6260,15:21:49,2015,orion,,,,,,,
698,38.591419,-27.264515,941194,7/21/15 15:25,7/21/15 15:25,7/21/15,sea,resighting,568,Gg,,175,240,125,0,0,0,,2,,0,,RE    ,white consistent on right                                                                            ,7/21/15 15:25,4918,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6261,15:25:15,2015,orion,,,,,,,
699,38.592468,-27.261288,941426,7/21/15 15:29,7/21/15 15:29,7/21/15,sea,resighting,568,Gg,,145,335,120,0,0,0,,2,,0,,RE    ,dark accelerated once                                                                                ,7/21/15 15:29,4919,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6262,15:29:12,2015,orion,,,,,,,
700,38.589794,-27.261623,941549,7/21/15 15:31,7/21/15 15:31,7/21/15,sea,resighting,568,Gg,,140,225,130,0,0,0,,2,,0,,RE    ,,7/21/15 15:31,4920,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6263,15:31:18,2015,orion,,,,,,,
701,38.589506,-27.260531,941696,7/21/15 15:33,7/21/15 15:33,7/21/15,sea,resighting,568,Gg,,135,235,130,0,0,0,,2,,0,,RE    ,WHITE RIGHT                                                                                          ,7/21/15 15:33,4921,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6264,15:33:48,2015,orion,,,,,,,
702,38.588639,-27.258835,941894,7/21/15 15:37,7/21/15 15:37,7/21/15,sea,resighting,568,Gg,,142,220,120,-1,0,0,,2,,0,,RE    ,,7/21/15 15:37,4922,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6265,15:37:11,2015,orion,,,,,,,
703,38.588387,-27.256912,942070,7/21/15 15:40,7/21/15 15:40,7/21/15,sea,resighting,568,Gg,,120,210,115,-1,0,0,,2,,0,,RE    ,,7/21/15 15:40,4923,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6266,15:40:10,2015,orion,,,,,,,
704,38.588303,-27.25532,942258,7/21/15 15:43,7/21/15 15:43,7/21/15,sea,resighting,568,Gg,,162,215,120,-1,0,0,,2,,0,,RE    ,WR                                                                                                   ,7/21/15 15:43,4924,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6267,15:43:21,2015,orion,,,,,,,
705,38.587593,-27.253822,942448,7/21/15 15:46,7/21/15 15:46,7/21/15,sea,resighting,568,Gg,,175,195,120,0,0,0,,2,,0,,RE    ,,7/21/15 15:46,4925,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6268,15:46:35,2015,orion,,,,,,,
706,38.58687,-27.252459,942598,7/21/15 15:49,7/21/15 15:49,7/21/15,sea,resighting,568,Gg,,170,155,125,0,0,0,,2,,0,,RE    ,,7/21/15 15:49,4926,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6269,15:49:07,2015,orion,,,,,,,
707,38.586444,-27.248978,942837,7/21/15 15:53,7/21/15 15:53,7/21/15,sea,resighting,568,Gg,,190,90,130,0,0,0,,2,,0,,ST    ,,7/21/15 15:53,4927,0,1,2,1,0,2,1,0,0,0,,,,,,,,-1,6270,15:53:10,2015,orion,,,,,,,
708,38.586893,-27.246938,942978,7/21/15 15:55,7/21/15 15:55,7/21/15,sea,resighting,568,Gg,,170,65,130,0,0,0,,2,,0,,RE    ,,7/21/15 15:55,4928,0,1,2,3,0,0,0,0,0,0,,,,,,,,0,6271,15:55:33,2015,orion,,,,,,,
710,38.58804,-27.245998,943201,7/21/15 15:59,7/21/15 15:59,7/21/15,sea,resighting,568,Gg,,200,10,90,0,0,0,,2,,0,,RE    ,,7/21/15 15:59,4930,0,1,2,2,0,2,0,0,0,0,,,,,,,,0,6273,15:59:19,2015,orion,,,,,,,
711,38.588049,-27.245395,943288,7/21/15 16:00,7/21/15 16:00,7/21/15,sea,resighting,568,Gg,,210,15,95,0,0,0,,,,0,,,NO BEH                                                                                               ,7/21/15 16:00,4931,0,,,,0,,,,,,,,,,,,,0,6274,16:00:47,2015,orion,,,,,,,
712,38.58871,-27.244577,943423,7/21/15 16:03,7/21/15 16:03,7/21/15,sea,resighting,568,Gg,,190,5,100,0,0,0,,2,,0,,RE    ,,7/21/15 16:03,4932,0,1,2,2,0,2,0,0,0,0,,,,,,,,-1,6275,16:03:05,2015,orion,,,,,,,
713,38.58914,-27.243689,943518,7/21/15 16:04,7/21/15 16:04,7/21/15,sea,resighting,568,Gg,,150,10,75,0,0,0,,2,,0,,RE    ,,7/21/15 16:04,4933,-1,1,2,3,0,0,0,0,0,0,,,,,,,,0,6276,16:04:41,2015,orion,,,,,,,
714,38.589606,-27.242371,943662,7/21/15 16:07,7/21/15 16:07,7/21/15,sea,resighting,568,Gg,,122,25,95,-1,0,0,,2,,0,,RE    ,,7/21/15 16:07,4934,0,1,2,2,0,0,0,0,0,0,,,,,,,,0,6277,16:07:06,2015,orion,,,,,,,
715,38.589506,-27.240628,943785,7/21/15 16:09,7/21/15 16:09,7/21/15,sea,resighting,568,Gg,,137,50,90,-1,0,0,,2,,0,,ST    ,,7/21/15 16:09,4935,0,1,2,2,0,0,0,0,0,0,,,,,,,,0,6278,16:09:11,2015,orion,,,,,,,
716,38.58895,-27.238184,943955,7/21/15 16:12,7/21/15 16:12,7/21/15,sea,resighting,568,Gg,,140,80,115,0,0,0,,2,,0,,NT    ,"HEADING TOWARD ATLANTIDA, SPEAD UP UNDER WATER; 211 M AWAY FROM PB BOAT                              ",7/21/15 16:12,4936,0,1,2,3,0,0,0,0,0,0,,,,,,,,0,6279,16:12:03,2015,orion,,,,,,,
717,38.588597,-27.23613,944081,7/21/15 16:14,7/21/15 16:14,7/21/15,sea,resighting,568,Gg,,135,60,100,-1,0,0,,2,,0,,ST    ,ATL 145 M FROM ORION; SLOWED DOWN AND TURNED OFF                                                     ,7/21/15 16:14,4937,0,1,2,2,0,0,0,0,0,0,,,,,,,,0,6280,16:14:13,2015,orion,,,,,,,
718,38.589226,-27.235406,944179,7/21/15 16:15,7/21/15 16:15,7/21/15,sea,resighting,568,Gg,,180,25,60,0,0,0,,2,,0,,ST    ,,7/21/15 16:15,4938,0,1,2,3,0,0,0,0,,0,,,,,,,,0,6281,16:15:53,2015,orion,,,,,,,
719,38.590241,-27.235581,944284,7/21/15 16:17,7/21/15 16:17,7/21/15,sea,resighting,568,Gg,,200,0,335,0,0,0,,1,,0,,ST    ,ONLY WHITE SEEN                                                                                      ,7/21/15 16:17,4939,-1,1,1,5,0,0,0,0,0,0,,,,,,,,0,6282,16:17:39,2015,orion,,,,,,,
720,38.59258,-27.23639,944448,7/21/15 16:20,7/21/15 16:20,7/21/15,sea,resighting,568,Gg,,150,330,5,0,0,0,,2,,0,,ST    ,,7/21/15 16:20,4940,0,1,2,3,0,0,0,0,0,0,,,,,,,,0,6283,16:20:25,2015,orion,,,,,,,
721,38.59448,-27.236732,944623,7/21/15 16:23,7/21/15 16:23,7/21/15,sea,resighting,568,Gg,,160,315,345,0,0,0,,2,,0,,RE    ,,7/21/15 16:23,4941,0,1,2,2,0,0,0,0,0,0,,,,,,,,0,6284,16:23:25,2015,orion,,,,,,,
722,38.596022,-27.237268,944755,7/21/15 16:25,7/21/15 16:25,7/21/15,sea,resighting,568,Gg,,180,310,10,0,0,0,,2,,0,,RE    ,,7/21/15 16:25,4942,0,1,2,1,0,2,0,0,0,0,,,,,,,,-1,6285,16:25:39,2015,orion,,,,,,,
164,38.593416,-27.25139,547240,7/27/15 11:35,7/27/15 11:35,7/27/15,sea,sighting,536,Gg,,30,60,60,0,0,0,8,10,12,-1,BY    ,OT    ,"resting, we have seen it before when it was an associzated group to our first focal group.           ",7/27/15 11:35,4730,0,,,,,,,0,,,,,,,,,,,,11:35:28,2015,atlantida,,,,,,,
543,38.594462,-27.252082,547272,7/27/15 11:40,7/27/15 11:40,7/27/15,sea,resighting,536,Gg,,40,80,300,0,0,0,6,6,8,0,,NT    ,"4 brown animals at least 2 mother calve pairs, al least 4 white animals. #536 sghting                ",7/27/15 11:40,12/14/16 0:00,0,6,20,1,0,0,1,0,10,,,,,,,,,-1,6106,11:40:51,2015,atlantida,,,,,,,
544,38.595222,-27.253337,547314,7/27/15 11:47,7/27/15 11:47,7/27/15,sea,resighting,536,Gg,,40,60,0,0,0,-1,8,10,12,0,,NT    ,"whale watch boat too close,animals changed direction                                                 ",7/27/15 11:47,12/15/16 0:00,0,3,15,1,0,0,5,0,30,,,,,,,2,,-1,6107,11:47:43,2015,atlantida,,,,,,,
545,38.598121,-27.253755,547351,7/27/15 11:53,7/27/15 11:53,7/27/15,sea,resighting,536,Gg,,20,85,30,0,0,-1,13,14,15,-1,,ST    ,,7/27/15 11:53,12/16/16 0:00,0,1,15,2,0,0,2,0,0,1,,,,,,,,0,6108,11:53:58,2015,atlantida,,,,,,,
